,transaction_id,user_id,timestamp,amount,device_type,location,is_vpn,card_type,status,is_fraud
1318,TB66C4B,U38638,2025-03-14T12:25:08.759515Z,786.47,desktop,"London, UK",True,prepaid,declined,0
1319,T49DB67,U25700,2025-03-10T13:25:08.759515Z,446.07,tablet,"California, USA",True,debit,approved,0
1320,T72BA68,U86459,2025-03-15T20:53:08.759515Z,90.49,desktop,"London, UK",False,debit,declined,0
1321,TAC5138,U64118,2025-03-11T04:03:08.759515Z,478.86,desktop,"New York, USA",False,debit,approved,0
1322,T8088F8,U92085,2025-03-12T23:58:08.775146Z,988.68,tablet,"California, USA",True,credit,approved,0
1323,T8556E4,U34381,2025-03-10T21:53:08.775146Z,504.48,desktop,"Texas, USA",False,credit,declined,1
1324,T0F51DA,U42040,2025-03-14T08:23:08.775146Z,312.03,desktop,"Ontario, Canada",False,credit,approved,0
1325,T8C1C18,U94232,2025-03-11T04:16:08.775146Z,828.28,mobile,"New York, USA",False,credit,declined,0
1326,TBF3125,U76070,2025-03-13T18:11:08.775146Z,287.11,mobile,"Ontario, Canada",False,debit,approved,0
1327,TB545E4,U75603,2025-03-09T15:35:08.775146Z,285.06,mobile,"California, USA",False,debit,approved,0
1328,TAEEEAA,U45440,2025-03-14T19:35:08.775146Z,596.0,desktop,"California, USA",True,credit,declined,0
1329,TF63B85,U94887,2025-03-12T14:56:08.775146Z,594.59,mobile,"New York, USA",False,credit,approved,0
1330,T46D690,U34740,2025-03-10T10:18:08.775146Z,294.11,desktop,"Ontario, Canada",False,debit,approved,0
1331,T48E508,U85977,2025-03-14T00:29:08.775146Z,704.48,mobile,"California, USA",False,prepaid,declined,0
1332,T5184DB,U63058,2025-03-13T16:41:08.775146Z,252.99,desktop,"Texas, USA",True,debit,approved,0
1333,TC933FE,U95190,2025-03-13T22:50:08.775146Z,68.99,desktop,"London, UK",False,credit,approved,0
1334,T3FFD43,U59494,2025-03-09T23:47:08.775146Z,862.26,tablet,"Ontario, Canada",False,prepaid,approved,0
1335,TB28547,U15491,2025-03-16T06:05:08.775146Z,814.26,desktop,"Texas, USA",True,credit,approved,0
1336,TEC1F71,U30788,2025-03-10T14:52:08.775146Z,692.1,mobile,"London, UK",True,credit,approved,1
1337,T51AEA9,U37798,2025-03-12T04:42:08.775146Z,851.2,mobile,"California, USA",False,debit,approved,0
1338,T268F06,U20910,2025-03-13T19:00:08.775146Z,527.36,mobile,"Ontario, Canada",False,credit,approved,1
1339,TDCB29C,U78207,2025-03-11T02:23:08.790810Z,793.51,mobile,"California, USA",True,debit,approved,0
1340,TD48306,U17284,2025-03-15T21:00:08.790810Z,393.06,tablet,"London, UK",False,prepaid,declined,0
1341,T62E13E,U89584,2025-03-14T11:09:08.790810Z,528.49,tablet,"California, USA",False,credit,declined,0
1342,T2F02EE,U70394,2025-03-14T16:23:08.790810Z,822.1,mobile,"London, UK",False,debit,approved,0
1343,TEE4BF5,U22351,2025-03-15T15:10:08.790810Z,23.13,tablet,"California, USA",False,debit,declined,0
1344,TC11E79,U17744,2025-03-14T21:50:08.790810Z,98.35,desktop,"Texas, USA",True,credit,approved,0
1345,TAEBC8D,U56894,2025-03-13T13:08:08.790810Z,47.13,tablet,"Ontario, Canada",True,debit,approved,0
1346,TE57B8E,U64159,2025-03-11T00:19:08.790810Z,725.65,mobile,"California, USA",True,credit,declined,0
1347,TAA11C7,U60103,2025-03-13T12:56:08.790810Z,624.21,tablet,"New York, USA",False,credit,declined,1
1348,TF61C0B,U73853,2025-03-12T05:33:08.790810Z,977.26,desktop,"Texas, USA",True,credit,approved,0
1349,T721664,U13559,2025-03-16T02:57:08.790810Z,19.38,mobile,"New York, USA",True,prepaid,approved,0
1350,TF5A70F,U17080,2025-03-11T23:32:08.790810Z,919.68,tablet,"London, UK",False,credit,declined,0
1351,T08DCF7,U30730,2025-03-13T13:37:08.790810Z,341.29,tablet,"London, UK",False,credit,declined,1
1352,TC67532,U79869,2025-03-13T11:36:08.790810Z,494.3,tablet,"Texas, USA",True,prepaid,approved,0
1353,T4D2DC8,U65873,2025-03-11T15:47:08.790810Z,837.77,mobile,"Texas, USA",False,prepaid,approved,0
1354,T545ECB,U14272,2025-03-11T16:38:08.790810Z,89.3,tablet,"New York, USA",False,prepaid,declined,0
1355,T00B661,U20367,2025-03-16T03:43:08.806429Z,196.21,tablet,"Ontario, Canada",True,debit,approved,0
1356,T56916F,U12897,2025-03-11T17:28:08.806429Z,105.12,tablet,"London, UK",True,debit,approved,0
1357,T8F0CAE,U58912,2025-03-11T16:37:08.806429Z,652.73,mobile,"New York, USA",False,debit,declined,0
1358,TEFBCB9,U43527,2025-03-11T04:51:08.806429Z,990.96,mobile,"London, UK",True,credit,approved,0
1359,TE977A8,U66220,2025-03-15T04:54:08.806429Z,416.78,mobile,"London, UK",False,debit,declined,0
1360,T870935,U57876,2025-03-10T20:12:08.806429Z,55.41,desktop,"Texas, USA",True,prepaid,approved,0
1361,T119A51,U73704,2025-03-13T05:56:08.806429Z,11.9,tablet,"California, USA",False,debit,declined,0
1362,T125AF4,U41045,2025-03-16T11:18:08.806429Z,898.64,desktop,"California, USA",False,debit,approved,0
1363,TE83F61,U42602,2025-03-15T02:39:08.806429Z,542.32,desktop,"London, UK",True,debit,approved,0
1364,TC5193D,U92622,2025-03-15T10:21:08.806429Z,46.96,tablet,"London, UK",False,prepaid,declined,0
1365,T1A96AA,U59177,2025-03-16T00:51:08.806429Z,294.7,tablet,"London, UK",True,debit,approved,1
1366,T6D011A,U60851,2025-03-10T05:24:08.806429Z,122.75,desktop,"London, UK",False,debit,approved,0
1367,TCF7662,U41353,2025-03-11T17:47:08.806429Z,85.2,tablet,"New York, USA",True,prepaid,declined,0
1368,T24D5F1,U35963,2025-03-11T18:56:08.806429Z,84.62,mobile,"Ontario, Canada",False,credit,declined,0
1369,T1D3BDA,U10353,2025-03-13T19:14:08.806429Z,238.86,mobile,"London, UK",False,debit,declined,0
1370,TEBC243,U85300,2025-03-14T18:15:08.822054Z,447.73,mobile,"Texas, USA",True,debit,approved,1
1371,T44636D,U39776,2025-03-11T16:45:08.822054Z,896.01,mobile,"London, UK",False,debit,declined,0
1372,TAD6998,U81392,2025-03-15T19:35:08.822054Z,459.22,mobile,"Ontario, Canada",True,prepaid,approved,0
1373,T15D86A,U57515,2025-03-12T17:53:08.822054Z,693.68,mobile,"New York, USA",True,debit,declined,0
1374,T50EE82,U96182,2025-03-09T18:38:08.822054Z,518.79,mobile,"New York, USA",True,credit,declined,0
1375,TA8EFA1,U69243,2025-03-11T19:30:08.822054Z,530.03,desktop,"California, USA",False,prepaid,declined,0
1376,T8888CE,U59360,2025-03-15T08:21:08.822054Z,952.6,tablet,"New York, USA",True,prepaid,approved,0
1377,T0CE7EB,U62123,2025-03-16T12:49:08.822054Z,314.95,mobile,"California, USA",True,debit,declined,0
1378,T86AB9E,U76985,2025-03-12T12:12:08.822054Z,283.92,tablet,"California, USA",False,prepaid,declined,1
1379,TE8636F,U74120,2025-03-10T13:11:08.822054Z,152.33,mobile,"Ontario, Canada",False,debit,declined,0
1380,T96C68B,U23699,2025-03-14T21:33:08.822054Z,411.67,desktop,"London, UK",True,prepaid,approved,0
1381,T3351FE,U62812,2025-03-16T06:51:08.822054Z,922.08,desktop,"New York, USA",False,prepaid,declined,0
1382,T1A2F81,U99931,2025-03-13T07:45:08.822054Z,198.85,mobile,"California, USA",True,prepaid,declined,0
1383,TABEEB9,U15302,2025-03-16T08:25:08.822054Z,253.34,tablet,"London, UK",True,debit,declined,0
1384,TA4FBF5,U49862,2025-03-14T21:50:08.822054Z,461.76,mobile,"New York, USA",True,credit,declined,0
1385,T01465B,U63829,2025-03-11T07:37:08.822054Z,296.9,desktop,"New York, USA",True,prepaid,declined,0
1386,TE41A45,U11762,2025-03-10T09:23:08.837640Z,824.26,mobile,"Ontario, Canada",False,debit,approved,0
1387,T1495FC,U42559,2025-03-10T22:38:08.837640Z,598.93,mobile,"Texas, USA",False,prepaid,declined,0
1388,TAEA806,U89731,2025-03-13T12:46:08.837640Z,89.98,desktop,"New York, USA",True,credit,declined,0
1389,TDF4B5F,U70102,2025-03-11T05:30:08.837640Z,663.12,desktop,"Texas, USA",True,prepaid,declined,0
1390,T99BF2F,U85689,2025-03-14T01:42:08.837640Z,889.57,desktop,"Ontario, Canada",False,debit,declined,0
1391,T203821,U76300,2025-03-10T21:16:08.837640Z,833.54,mobile,"Ontario, Canada",False,prepaid,approved,0
1392,TC0277E,U69365,2025-03-13T14:07:08.837640Z,400.36,desktop,"Texas, USA",True,credit,declined,0
1393,TDBC74B,U67247,2025-03-12T09:59:08.837640Z,704.6,desktop,"Ontario, Canada",False,debit,declined,0
1394,T970D09,U10831,2025-03-10T13:25:08.837640Z,295.61,tablet,"Ontario, Canada",True,credit,declined,0
1395,T0E4101,U20669,2025-03-14T17:46:08.837640Z,102.37,tablet,"London, UK",True,prepaid,approved,1
1396,T1B78BF,U60145,2025-03-12T16:15:08.837640Z,102.0,desktop,"Texas, USA",True,prepaid,approved,0
1397,T7B6049,U70361,2025-03-10T17:33:08.837640Z,15.04,mobile,"New York, USA",True,prepaid,approved,0
1398,T44ADD7,U57519,2025-03-10T04:13:08.837640Z,55.04,desktop,"London, UK",True,debit,approved,0
1399,T5B64A3,U74769,2025-03-16T04:01:08.837640Z,366.28,tablet,"New York, USA",True,debit,declined,0
1400,T25AC17,U40241,2025-03-11T09:21:08.837640Z,848.43,mobile,"Texas, USA",True,credit,approved,0
1401,T95C488,U76190,2025-03-15T13:56:08.837640Z,748.76,tablet,"California, USA",False,credit,approved,0
1402,TA22A4B,U56028,2025-03-15T13:20:08.853267Z,856.65,tablet,"London, UK",True,debit,approved,0
1403,T64F469,U97003,2025-03-14T12:22:08.853267Z,949.04,tablet,"Texas, USA",False,credit,declined,0
1404,TEE856D,U59580,2025-03-14T17:00:08.853267Z,580.78,desktop,"London, UK",True,debit,approved,0
1405,T20BFA8,U94414,2025-03-13T23:38:08.853267Z,438.54,mobile,"New York, USA",True,prepaid,declined,0
1406,T6770B9,U73980,2025-03-10T11:17:08.853267Z,213.84,desktop,"Ontario, Canada",True,debit,declined,0
1407,TE3F805,U75072,2025-03-13T05:06:08.853267Z,872.18,mobile,"New York, USA",False,prepaid,approved,0
1408,TFDD9EE,U33999,2025-03-10T06:16:08.853267Z,551.89,desktop,"London, UK",False,credit,approved,0
1409,T53DA2B,U62263,2025-03-10T03:11:08.853267Z,836.42,desktop,"Texas, USA",True,prepaid,declined,0
1410,TE309A7,U63237,2025-03-16T12:37:08.853267Z,237.13,mobile,"New York, USA",True,credit,approved,0
1411,T942AED,U48304,2025-03-12T11:11:08.853267Z,74.36,mobile,"Ontario, Canada",True,debit,declined,0
1412,TE8A8DF,U17634,2025-03-12T22:26:08.853267Z,683.77,tablet,"California, USA",True,credit,approved,0
1413,T9613A4,U59185,2025-03-14T14:05:08.853267Z,51.54,desktop,"New York, USA",False,prepaid,declined,0
1414,TA3264B,U87017,2025-03-13T22:37:08.853267Z,500.1,desktop,"New York, USA",True,prepaid,declined,0
1415,T745A11,U23364,2025-03-15T13:51:08.853267Z,722.14,desktop,"California, USA",True,debit,approved,0
1416,TE76239,U96493,2025-03-12T21:57:08.853267Z,962.33,mobile,"London, UK",False,credit,approved,0
1417,T7DC48C,U97165,2025-03-10T09:22:08.853267Z,113.82,tablet,"California, USA",True,credit,approved,0
1418,TA86FA2,U27322,2025-03-11T05:58:08.868891Z,656.15,desktop,"New York, USA",True,debit,approved,0
1419,TE2A3EA,U94384,2025-03-13T20:53:08.868891Z,301.14,mobile,"New York, USA",True,debit,approved,0
1420,T5DCE8A,U47311,2025-03-11T13:53:08.868891Z,377.86,tablet,"New York, USA",True,credit,approved,0
1421,T7C51D5,U52444,2025-03-12T13:13:08.868891Z,862.31,mobile,"New York, USA",False,credit,approved,0
1422,T1A6180,U24580,2025-03-14T20:24:08.868891Z,330.79,mobile,"Texas, USA",True,debit,approved,0
1423,TC0C186,U90955,2025-03-13T10:10:08.868891Z,592.63,tablet,"New York, USA",True,debit,approved,0
1424,T167C67,U12527,2025-03-14T18:31:08.868891Z,780.87,desktop,"New York, USA",False,prepaid,approved,0
1425,T60F557,U71491,2025-03-14T13:26:08.868891Z,182.81,tablet,"London, UK",False,credit,declined,0
1426,TECDD32,U21382,2025-03-13T04:40:08.868891Z,474.56,mobile,"New York, USA",True,prepaid,declined,0
1427,TE8ABC8,U25193,2025-03-14T10:02:08.868891Z,290.53,desktop,"New York, USA",True,debit,approved,0
1428,TB7CB6E,U47536,2025-03-16T00:33:08.868891Z,560.22,desktop,"Texas, USA",True,prepaid,declined,0
1429,T719AD2,U12218,2025-03-12T15:18:08.868891Z,814.36,desktop,"London, UK",True,debit,declined,0
1430,T009E49,U39646,2025-03-14T07:16:08.868891Z,576.5,desktop,"Texas, USA",True,credit,declined,0
1431,T0219C5,U41733,2025-03-10T15:17:08.868891Z,422.02,desktop,"Ontario, Canada",True,credit,declined,0
1432,TF73D22,U65383,2025-03-11T23:58:08.868891Z,155.96,desktop,"London, UK",True,prepaid,declined,0
1433,T24EEDB,U36327,2025-03-14T05:50:08.868891Z,376.76,tablet,"Ontario, Canada",True,debit,declined,0
1434,TAAE75F,U71728,2025-03-16T04:36:08.884516Z,843.27,desktop,"New York, USA",False,prepaid,approved,0
1435,TE84F4D,U33323,2025-03-15T08:07:08.884516Z,971.26,desktop,"New York, USA",False,credit,declined,0
1436,T1E9A6F,U83611,2025-03-10T20:20:08.884516Z,983.38,mobile,"Ontario, Canada",False,prepaid,declined,0
1437,TEC8FA7,U98951,2025-03-12T03:04:08.884516Z,25.31,mobile,"California, USA",False,credit,approved,0
1438,T0AA918,U32526,2025-03-12T13:24:08.884516Z,201.45,desktop,"Ontario, Canada",True,debit,declined,0
1439,TDBC84C,U44270,2025-03-14T15:22:08.884516Z,268.28,desktop,"London, UK",True,prepaid,approved,0
1440,TFC6F94,U71051,2025-03-14T12:22:08.884516Z,69.08,mobile,"Ontario, Canada",True,prepaid,approved,0
1441,T4D65F4,U71787,2025-03-10T03:06:08.884516Z,549.33,tablet,"London, UK",False,debit,approved,0
1442,T7370D0,U25179,2025-03-12T00:53:08.884516Z,435.63,tablet,"New York, USA",False,credit,approved,0
1443,T66ECEF,U43305,2025-03-15T05:07:08.884516Z,370.51,tablet,"Ontario, Canada",True,credit,approved,0
1444,T7CF258,U83430,2025-03-13T14:38:08.884516Z,39.56,desktop,"New York, USA",False,debit,approved,1
1445,TE99AF8,U27896,2025-03-12T20:37:08.884516Z,885.61,mobile,"New York, USA",True,prepaid,approved,0
1446,T66C29A,U32783,2025-03-15T10:02:08.884516Z,437.02,mobile,"New York, USA",False,credit,approved,1
1447,T00AC43,U74388,2025-03-10T19:12:08.884516Z,977.68,desktop,"London, UK",False,debit,declined,0
1448,TBB56F1,U29297,2025-03-15T03:27:08.884516Z,820.86,mobile,"New York, USA",True,debit,declined,0
1449,T26E0CA,U12828,2025-03-15T04:01:08.900141Z,370.14,desktop,"Ontario, Canada",False,debit,declined,0
1450,T3AD96A,U22300,2025-03-10T07:46:08.900141Z,526.05,desktop,"London, UK",False,credit,approved,0
1451,T8088DC,U55360,2025-03-15T15:39:08.900141Z,837.45,mobile,"New York, USA",False,prepaid,declined,0
1452,TCCECA8,U86808,2025-03-14T09:36:08.900141Z,573.61,desktop,"California, USA",False,credit,declined,0
1453,T8A36BF,U56359,2025-03-12T07:52:08.900141Z,741.27,tablet,"New York, USA",False,debit,declined,0
1454,T421F57,U35932,2025-03-15T11:28:08.900141Z,371.45,mobile,"Texas, USA",False,credit,declined,0
1455,TB36599,U76533,2025-03-14T03:52:08.900141Z,374.17,tablet,"London, UK",True,prepaid,approved,0
1456,T2507C5,U65494,2025-03-16T11:29:08.900141Z,559.94,desktop,"New York, USA",True,credit,approved,0
1457,T9C053D,U30858,2025-03-12T17:49:08.900141Z,803.77,tablet,"Ontario, Canada",True,credit,approved,0
1458,T2F75F9,U33938,2025-03-13T07:53:08.900141Z,907.26,mobile,"London, UK",False,debit,approved,0
1459,TFF0758,U65080,2025-03-11T14:26:08.900141Z,811.15,desktop,"New York, USA",True,credit,approved,0
1460,TD77FF1,U80065,2025-03-15T21:32:08.900141Z,506.88,desktop,"Texas, USA",True,debit,approved,0
1461,T2E0119,U30931,2025-03-14T09:08:08.900141Z,464.39,mobile,"London, UK",False,debit,declined,0
1462,TA68CE3,U91570,2025-03-09T15:45:08.900141Z,600.88,tablet,"New York, USA",False,debit,declined,0
1463,TB2F9BA,U61260,2025-03-15T14:25:08.900141Z,555.46,desktop,"Texas, USA",False,credit,declined,0
1464,T980584,U55224,2025-03-12T11:30:08.915801Z,376.6,desktop,"London, UK",True,credit,declined,0
1465,TC3DCAE,U91517,2025-03-13T01:15:08.915801Z,144.83,mobile,"California, USA",False,credit,approved,0
1466,TB3A469,U81138,2025-03-14T03:25:08.915801Z,865.78,mobile,"Ontario, Canada",True,credit,approved,0
1467,T50C8BB,U71761,2025-03-13T17:41:08.915801Z,552.45,mobile,"London, UK",False,credit,approved,0
1468,TFC332D,U36983,2025-03-13T14:37:08.915801Z,194.85,mobile,"Ontario, Canada",True,prepaid,declined,0
1469,TAE5EC0,U13070,2025-03-11T12:51:08.915801Z,992.81,tablet,"New York, USA",True,debit,approved,0
1470,T25E98C,U43909,2025-03-14T03:04:08.915801Z,744.03,mobile,"Ontario, Canada",True,credit,approved,0
1471,TE143B8,U40392,2025-03-12T12:35:08.915801Z,353.97,desktop,"Texas, USA",True,debit,declined,0
1472,T828C9C,U69374,2025-03-15T06:23:08.915801Z,862.53,mobile,"Ontario, Canada",False,debit,approved,0
1473,T68FB4A,U81020,2025-03-10T02:37:08.915801Z,395.56,tablet,"Ontario, Canada",False,credit,approved,0
1474,TC18D9A,U29362,2025-03-11T15:50:08.915801Z,732.15,desktop,"London, UK",True,debit,declined,0
1475,T5E2F41,U21506,2025-03-16T03:12:08.915801Z,399.75,tablet,"Ontario, Canada",True,credit,declined,0
1476,TA997C1,U43063,2025-03-10T23:58:08.915801Z,326.49,desktop,"California, USA",True,credit,approved,0
1477,TDF733F,U76734,2025-03-10T22:24:08.915801Z,983.61,mobile,"Ontario, Canada",False,prepaid,declined,0
1478,TD31D3E,U21553,2025-03-16T03:03:08.915801Z,428.15,tablet,"Ontario, Canada",False,debit,approved,0
1479,TABABBE,U69959,2025-03-14T06:46:08.915801Z,55.11,desktop,"Ontario, Canada",False,credit,approved,0
1480,T78C164,U61170,2025-03-11T18:07:08.931391Z,829.76,mobile,"New York, USA",False,debit,declined,0
1481,T31339C,U55644,2025-03-16T07:25:08.931391Z,664.71,tablet,"Ontario, Canada",False,debit,approved,0
1482,TA3A7FA,U72606,2025-03-15T04:33:08.931391Z,611.77,tablet,"California, USA",False,credit,approved,0
1483,TDECD31,U61208,2025-03-12T11:15:08.931391Z,517.53,tablet,"Ontario, Canada",False,debit,declined,0
1484,T70082D,U27509,2025-03-11T12:41:08.931391Z,863.51,tablet,"Ontario, Canada",True,debit,declined,0
1485,T32FC95,U30770,2025-03-13T14:30:08.931391Z,361.75,mobile,"California, USA",True,prepaid,declined,0
1486,T36442C,U98370,2025-03-13T02:59:08.931391Z,274.6,desktop,"New York, USA",False,debit,approved,0
1487,T4FFA3A,U35165,2025-03-14T17:50:08.931391Z,671.81,desktop,"New York, USA",False,credit,approved,0
1488,TEE80F0,U79576,2025-03-12T15:04:08.931391Z,244.11,tablet,"London, UK",False,prepaid,declined,0
1489,T656FF9,U68928,2025-03-13T06:40:08.931391Z,681.45,desktop,"New York, USA",True,credit,declined,1
1490,T0F7328,U90332,2025-03-12T23:03:08.931391Z,896.95,desktop,"New York, USA",False,credit,approved,0
1491,TF5F606,U10026,2025-03-13T04:42:08.931391Z,719.78,tablet,"Ontario, Canada",True,prepaid,approved,0
1492,TE709A4,U61874,2025-03-11T14:28:08.931391Z,514.46,tablet,"Texas, USA",False,prepaid,declined,0
1493,T89720D,U36101,2025-03-16T08:59:08.931391Z,883.98,desktop,"Ontario, Canada",False,prepaid,declined,0
1494,T4B0D5E,U57210,2025-03-13T19:07:08.931391Z,675.41,tablet,"California, USA",False,credit,declined,0
1495,T67BC41,U89769,2025-03-15T20:06:08.931391Z,885.5,desktop,"California, USA",True,credit,declined,0
1496,TCDB84B,U26745,2025-03-11T02:44:08.947019Z,507.27,tablet,"Ontario, Canada",True,prepaid,declined,1
1497,TC6CA32,U30118,2025-03-16T11:47:08.947019Z,325.86,tablet,"Texas, USA",True,debit,declined,0
1498,TA5AE4E,U12300,2025-03-13T17:53:08.947019Z,458.48,desktop,"Ontario, Canada",True,credit,declined,0
1499,T949927,U60941,2025-03-11T04:33:08.947019Z,559.62,mobile,"London, UK",False,debit,approved,1
1500,T719444,U84142,2025-03-13T17:03:08.947019Z,330.87,mobile,"Ontario, Canada",False,debit,declined,0
1501,T5542BA,U32995,2025-03-13T17:14:08.947019Z,744.9,tablet,"New York, USA",True,credit,approved,0
1502,TC050A9,U11976,2025-03-12T21:10:08.947019Z,732.75,tablet,"California, USA",True,prepaid,declined,0
1503,T50B0DE,U93916,2025-03-12T00:26:08.947019Z,481.22,tablet,"California, USA",False,debit,approved,0
1504,T358C09,U95134,2025-03-10T20:09:08.947019Z,604.78,mobile,"Texas, USA",False,credit,declined,0
1505,T5F9EC1,U35094,2025-03-12T17:51:08.947019Z,822.3,tablet,"Ontario, Canada",True,prepaid,approved,0
1506,T85D45C,U25444,2025-03-15T20:46:08.947019Z,371.04,desktop,"Ontario, Canada",True,prepaid,approved,0
1507,TE92271,U79026,2025-03-13T03:51:08.947019Z,358.86,mobile,"California, USA",False,prepaid,approved,0
1508,TB2A145,U41033,2025-03-09T16:50:08.947019Z,716.21,desktop,"London, UK",False,credit,declined,0
1509,TF9A450,U30317,2025-03-12T18:05:08.947019Z,669.55,tablet,"California, USA",True,prepaid,approved,0
1510,T58A58B,U41102,2025-03-10T15:24:08.947019Z,685.23,tablet,"Texas, USA",True,debit,approved,0
1511,T08AF62,U64735,2025-03-11T07:55:08.947019Z,365.99,mobile,"Ontario, Canada",False,prepaid,declined,0
1512,TB05CA7,U83677,2025-03-16T12:38:08.962642Z,823.98,desktop,"Ontario, Canada",True,prepaid,approved,1
1513,T7EEF3E,U43906,2025-03-11T13:35:08.962642Z,837.56,desktop,"Ontario, Canada",True,credit,approved,0
1514,TC0CD65,U67517,2025-03-12T00:39:08.962642Z,628.88,desktop,"Ontario, Canada",True,debit,approved,0
1515,TF38B99,U51045,2025-03-12T08:57:08.962642Z,670.45,desktop,"California, USA",True,debit,declined,0
1516,T5A4B85,U83558,2025-03-12T01:59:08.962642Z,60.03,mobile,"London, UK",False,prepaid,declined,0
1517,T41A127,U54768,2025-03-11T11:34:08.962642Z,762.05,desktop,"California, USA",True,prepaid,declined,0
1518,T96341E,U30687,2025-03-11T12:50:08.962642Z,506.97,tablet,"Texas, USA",False,prepaid,approved,0
